,nombres,edades,generos,ciudades,hijos,mascotas,vehiculos,salarios
4653,persona_4653,21,F,Cota,2,5,0,1484
4654,persona_4654,70,M,Chía,1,2,0,1148
4655,persona_4655,48,F,Cajica,0,3,0,2264
4656,persona_4656,49,F,Cajica,2,5,2,2746
4657,persona_4657,53,F,Cota,0,5,2,1061
4658,persona_4658,47,M,Bogotá,2,8,2,3217
4659,persona_4659,70,M,Chía,1,7,0,3601
4660,persona_4660,66,F,Cajica,3,4,2,3266
4661,persona_4661,20,F,Zipaquira,3,10,0,1054
4662,persona_4662,50,M,Cajica,1,1,1,4729
4663,persona_4663,52,F,Cota,1,2,2,3623
4664,persona_4664,55,F,Cota,1,9,1,2402
4665,persona_4665,68,F,Cajica,2,3,2,4592
4666,persona_4666,49,F,Chía,3,3,2,2744
4667,persona_4667,55,M,Cota,2,4,1,3055
4668,persona_4668,46,M,Bogotá,3,7,2,3526
4669,persona_4669,22,M,Bogotá,0,6,2,2820
4670,persona_4670,25,M,Cajica,0,0,2,2601
4671,persona_4671,44,M,Cota,2,0,2,2253
4672,persona_4672,44,F,Zipaquira,0,3,2,2055
4673,persona_4673,67,F,Cota,2,5,2,2661
4674,persona_4674,22,F,Cajica,3,10,1,3182
4675,persona_4675,62,F,Chía,1,5,1,4378
4676,persona_4676,67,F,Bogotá,0,1,2,4614
4677,persona_4677,31,F,Cota,3,7,2,1350
4678,persona_4678,37,M,Zipaquira,2,2,1,4216
4679,persona_4679,23,M,Cajica,2,8,0,2853
4680,persona_4680,61,M,Bogotá,3,2,1,3564
4681,persona_4681,41,F,Bogotá,2,1,2,1760
4682,persona_4682,24,F,Cajica,1,6,1,4061
4683,persona_4683,34,M,Zipaquira,2,4,0,3870
4684,persona_4684,54,F,Zipaquira,0,2,2,1720
4685,persona_4685,62,M,Cota,3,2,1,2322
4686,persona_4686,26,F,Zipaquira,1,8,0,3242
4687,persona_4687,55,F,Cajica,2,7,1,4232
4688,persona_4688,57,F,Cota,3,10,2,4952
4689,persona_4689,55,M,Zipaquira,2,8,0,4680
4690,persona_4690,46,M,Cajica,1,6,0,3290
4691,persona_4691,45,F,Cajica,0,1,2,2789
4692,persona_4692,70,F,Chía,0,1,0,1809
4693,persona_4693,52,F,Cota,2,1,0,3696
4694,persona_4694,39,F,Cota,3,6,1,1815
4695,persona_4695,28,F,Bogotá,1,2,1,967
4696,persona_4696,62,M,Zipaquira,2,2,2,1943
4697,persona_4697,61,F,Bogotá,3,7,2,1482
4698,persona_4698,55,M,Zipaquira,1,7,0,3708
4699,persona_4699,40,M,Zipaquira,3,6,2,2264
4700,persona_4700,50,F,Bogotá,1,5,2,1319
4701,persona_4701,62,M,Chía,1,10,1,2937
4702,persona_4702,50,F,Bogotá,0,8,2,4449
4703,persona_4703,55,F,Cajica,1,6,1,947
4704,persona_4704,47,F,Cota,1,9,1,4600
4705,persona_4705,65,F,Bogotá,1,0,1,3689
4706,persona_4706,57,F,Chía,0,8,1,1824
4707,persona_4707,64,F,Cajica,3,5,1,4759
4708,persona_4708,52,F,Zipaquira,0,7,0,4850
4709,persona_4709,66,F,Cota,2,1,0,3185
4710,persona_4710,31,F,Bogotá,0,7,2,4034
4711,persona_4711,29,M,Zipaquira,0,8,2,4285
4712,persona_4712,38,F,Zipaquira,3,6,2,4443
4713,persona_4713,41,F,Zipaquira,1,9,2,3433
4714,persona_4714,21,M,Bogotá,0,5,2,4895
4715,persona_4715,23,F,Cajica,0,10,1,1441
4716,persona_4716,58,M,Cota,3,6,2,1433
4717,persona_4717,65,F,Chía,0,10,1,3053
4718,persona_4718,24,M,Bogotá,3,8,0,3458
4719,persona_4719,33,F,Bogotá,3,6,1,2664
4720,persona_4720,65,M,Zipaquira,3,2,1,2040
4721,persona_4721,51,M,Bogotá,1,8,1,2934
4722,persona_4722,44,M,Cota,3,5,2,1292
4723,persona_4723,49,F,Zipaquira,2,2,1,4780
4724,persona_4724,31,M,Chía,2,4,2,1254
4725,persona_4725,70,M,Cajica,2,7,1,4282
4726,persona_4726,33,M,Bogotá,2,6,0,4938
4727,persona_4727,27,M,Cota,3,6,1,3810
4728,persona_4728,27,M,Bogotá,1,10,0,3228
4729,persona_4729,42,F,Zipaquira,0,2,2,902
4730,persona_4730,49,F,Cota,1,0,1,1992
4731,persona_4731,51,M,Zipaquira,3,8,1,4060
4732,persona_4732,56,F,Cajica,1,3,1,4187
4733,persona_4733,35,M,Zipaquira,3,9,1,2034
4734,persona_4734,48,F,Chía,2,2,1,2948
4735,persona_4735,70,M,Cajica,3,10,2,2613
4736,persona_4736,37,M,Zipaquira,1,2,2,4259
4737,persona_4737,40,F,Zipaquira,2,1,1,2991
4738,persona_4738,35,F,Cota,3,7,2,3663
4739,persona_4739,49,F,Bogotá,1,1,2,3103
4740,persona_4740,20,M,Cota,2,10,0,1832
4741,persona_4741,52,F,Cota,1,7,1,2654
4742,persona_4742,45,F,Cota,0,0,2,2849
4743,persona_4743,57,M,Cota,0,5,1,3730
4744,persona_4744,26,F,Zipaquira,3,2,1,929
4745,persona_4745,23,M,Bogotá,2,8,2,4910
4746,persona_4746,33,M,Chía,0,9,2,2865
4747,persona_4747,22,M,Cota,0,2,1,2813
4748,persona_4748,53,M,Bogotá,1,2,2,1502
4749,persona_4749,43,M,Cota,0,6,0,4021
4750,persona_4750,68,M,Cajica,1,5,1,4695
4751,persona_4751,42,F,Bogotá,3,2,1,3913
4752,persona_4752,52,F,Cota,0,10,2,3436
4753,persona_4753,46,F,Cajica,1,6,2,3952
4754,persona_4754,34,M,Chía,0,2,1,2610
4755,persona_4755,51,F,Chía,2,9,1,4223
4756,persona_4756,39,M,Cota,0,5,1,3622
4757,persona_4757,32,F,Cajica,2,5,0,1402
4758,persona_4758,37,M,Cota,2,8,0,2853
4759,persona_4759,20,F,Chía,2,6,2,1464
4760,persona_4760,21,M,Chía,1,1,2,4409
4761,persona_4761,38,M,Cota,2,2,0,1938
4762,persona_4762,61,M,Zipaquira,3,1,2,2895
4763,persona_4763,48,F,Cajica,2,1,2,3783
4764,persona_4764,56,F,Cota,2,0,0,4891
4765,persona_4765,65,M,Bogotá,3,10,2,3020
4766,persona_4766,55,F,Chía,3,7,0,3995
4767,persona_4767,48,F,Cajica,0,3,0,1846
4768,persona_4768,56,F,Zipaquira,0,3,0,3350
4769,persona_4769,37,M,Cajica,0,8,2,3238
4770,persona_4770,20,F,Cajica,3,9,1,3923
4771,persona_4771,33,M,Chía,0,4,0,1664
4772,persona_4772,46,F,Zipaquira,0,4,1,1469
4773,persona_4773,49,F,Zipaquira,2,4,1,2495
4774,persona_4774,21,M,Zipaquira,2,4,0,2072
4775,persona_4775,33,F,Chía,2,6,1,2329
4776,persona_4776,39,F,Chía,2,6,0,4989
4777,persona_4777,40,F,Cajica,2,10,2,3976
4778,persona_4778,22,F,Chía,3,9,0,2996
4779,persona_4779,48,F,Cajica,2,3,0,1419
4780,persona_4780,50,M,Chía,2,10,2,1473
4781,persona_4781,25,F,Cajica,1,2,1,3855
4782,persona_4782,37,M,Bogotá,1,1,2,3049
4783,persona_4783,47,F,Chía,3,8,1,2357
4784,persona_4784,63,M,Bogotá,3,6,2,3356
4785,persona_4785,40,M,Cajica,1,4,2,2355
4786,persona_4786,56,M,Bogotá,2,2,2,2273
4787,persona_4787,28,M,Cota,0,7,1,4951
4788,persona_4788,34,M,Chía,3,3,1,4730
4789,persona_4789,44,M,Bogotá,1,4,2,3010
4790,persona_4790,29,M,Cota,1,9,0,4903
4791,persona_4791,32,M,Chía,3,10,0,4097
4792,persona_4792,64,F,Cota,3,1,1,4628
4793,persona_4793,39,F,Bogotá,2,4,1,3655
4794,persona_4794,23,M,Chía,0,1,0,2293
4795,persona_4795,20,F,Chía,0,8,1,4826
4796,persona_4796,51,M,Zipaquira,1,3,1,2022
4797,persona_4797,53,M,Cajica,2,7,2,1578
4798,persona_4798,56,M,Cajica,0,1,0,2261
4799,persona_4799,39,F,Zipaquira,3,8,1,2544
4800,persona_4800,60,F,Chía,2,10,1,1302
4801,persona_4801,56,M,Bogotá,0,8,0,3703
4802,persona_4802,62,F,Bogotá,3,3,1,4239
4803,persona_4803,37,F,Bogotá,1,1,0,4303
4804,persona_4804,62,F,Cota,0,10,0,4871
4805,persona_4805,39,M,Cajica,2,6,2,4537
4806,persona_4806,51,F,Chía,1,6,2,1503
4807,persona_4807,61,F,Zipaquira,2,4,1,2083
4808,persona_4808,28,M,Cota,0,10,0,3223
4809,persona_4809,28,M,Bogotá,0,7,1,1015
4810,persona_4810,20,M,Cajica,2,0,1,4638
4811,persona_4811,55,M,Chía,3,8,1,4555
4812,persona_4812,50,F,Zipaquira,1,1,1,4642
4813,persona_4813,59,M,Chía,2,5,0,3882
4814,persona_4814,28,M,Chía,0,10,0,1382
4815,persona_4815,56,M,Zipaquira,1,1,0,3798
4816,persona_4816,29,M,Chía,1,10,0,4015
4817,persona_4817,28,F,Chía,0,8,0,4126
4818,persona_4818,33,M,Bogotá,1,2,2,1324
4819,persona_4819,34,M,Cota,2,5,1,1845
4820,persona_4820,55,F,Cota,1,1,1,2859
4821,persona_4821,47,M,Zipaquira,1,1,1,3952
4822,persona_4822,47,M,Cota,3,8,1,2296
4823,persona_4823,38,M,Bogotá,3,1,0,2871
4824,persona_4824,23,F,Cajica,1,6,1,3113
4825,persona_4825,48,F,Cota,2,0,0,4692
4826,persona_4826,64,M,Chía,0,8,1,2212
4827,persona_4827,41,F,Bogotá,1,9,0,1400
4828,persona_4828,57,M,Zipaquira,2,6,0,3260
4829,persona_4829,30,F,Cajica,1,6,2,2016
4830,persona_4830,23,F,Chía,3,10,1,1015
4831,persona_4831,31,M,Chía,2,3,0,4389
4832,persona_4832,53,F,Cajica,3,0,1,4556
4833,persona_4833,42,M,Chía,1,9,2,1418
4834,persona_4834,49,F,Chía,1,4,0,2482
4835,persona_4835,29,M,Zipaquira,2,0,2,2460
4836,persona_4836,69,M,Zipaquira,1,2,2,2664
4837,persona_4837,37,M,Bogotá,2,10,2,1383
4838,persona_4838,28,M,Zipaquira,0,8,1,1357
4839,persona_4839,27,M,Bogotá,2,6,0,2701
4840,persona_4840,41,M,Chía,3,5,2,1631
4841,persona_4841,50,F,Cajica,0,5,2,1069
4842,persona_4842,34,F,Zipaquira,0,3,2,1193
4843,persona_4843,68,F,Chía,0,3,0,1260
4844,persona_4844,23,M,Zipaquira,3,8,0,1690
4845,persona_4845,61,F,Chía,1,4,2,3731
4846,persona_4846,60,M,Bogotá,3,5,0,959
4847,persona_4847,40,F,Chía,0,8,1,1388
4848,persona_4848,33,M,Zipaquira,1,8,1,1353
4849,persona_4849,30,M,Cota,0,8,2,1336
4850,persona_4850,45,F,Cajica,2,0,2,4077
4851,persona_4851,47,M,Cajica,2,3,0,1165
4852,persona_4852,46,M,Cajica,1,8,0,3341
4853,persona_4853,30,F,Zipaquira,3,8,1,4223
4854,persona_4854,48,F,Chía,2,0,1,1670
4855,persona_4855,21,F,Bogotá,2,7,1,1250
4856,persona_4856,33,F,Chía,3,5,1,1920
4857,persona_4857,60,M,Cajica,1,10,2,2790
4858,persona_4858,53,F,Cajica,0,1,0,1084
4859,persona_4859,35,F,Cajica,1,10,0,1899
4860,persona_4860,21,M,Zipaquira,3,3,2,2511
4861,persona_4861,60,F,Cajica,3,3,2,4447
4862,persona_4862,35,F,Chía,2,3,0,931
4863,persona_4863,24,M,Cajica,3,7,1,2570
4864,persona_4864,59,F,Cajica,1,2,2,2665
4865,persona_4865,64,M,Cota,0,4,2,4631
4866,persona_4866,59,F,Cota,3,5,0,4585
4867,persona_4867,35,M,Cajica,0,2,1,3453
4868,persona_4868,28,F,Chía,3,5,2,4651
4869,persona_4869,28,F,Cajica,0,6,0,4316
4870,persona_4870,43,F,Cajica,0,0,0,3504
4871,persona_4871,42,M,Cota,3,8,0,2530
4872,persona_4872,29,M,Zipaquira,2,8,2,3728
4873,persona_4873,42,F,Bogotá,3,3,2,1530
4874,persona_4874,40,M,Zipaquira,0,1,1,3466
4875,persona_4875,35,M,Chía,1,6,0,2282
4876,persona_4876,40,F,Cajica,3,7,2,1583
4877,persona_4877,64,F,Cajica,0,9,2,3752
4878,persona_4878,29,M,Cajica,2,6,0,3155
4879,persona_4879,27,M,Bogotá,2,3,2,4031
4880,persona_4880,30,F,Bogotá,2,8,1,2436
4881,persona_4881,66,F,Zipaquira,3,4,2,2920
4882,persona_4882,31,M,Chía,3,1,0,1607
4883,persona_4883,20,F,Zipaquira,0,6,0,1682
4884,persona_4884,21,F,Zipaquira,0,8,2,3084
4885,persona_4885,25,M,Bogotá,3,0,1,1542
4886,persona_4886,30,F,Bogotá,1,4,0,2251
4887,persona_4887,21,F,Zipaquira,3,0,1,3336
4888,persona_4888,48,F,Bogotá,3,1,0,4887
4889,persona_4889,45,M,Cota,2,6,2,2424
4890,persona_4890,56,M,Zipaquira,0,6,1,1110
4891,persona_4891,42,F,Bogotá,0,8,0,4630
4892,persona_4892,67,F,Chía,0,2,1,2603
4893,persona_4893,70,M,Bogotá,1,5,2,1246
4894,persona_4894,42,M,Bogotá,1,6,1,2428
4895,persona_4895,70,F,Bogotá,3,0,2,3407
4896,persona_4896,54,F,Cajica,3,4,0,3632
4897,persona_4897,57,F,Cota,0,9,0,2592
4898,persona_4898,65,M,Bogotá,0,4,2,1920
4899,persona_4899,21,M,Chía,3,10,1,1653
4900,persona_4900,54,M,Zipaquira,1,7,2,2686
4901,persona_4901,68,F,Zipaquira,2,8,2,3004
4902,persona_4902,61,M,Bogotá,0,5,1,4531
4903,persona_4903,68,F,Zipaquira,2,10,1,2741
4904,persona_4904,39,M,Cajica,3,0,2,2249
4905,persona_4905,35,M,Zipaquira,1,0,1,1946
4906,persona_4906,31,M,Chía,1,5,2,4551
4907,persona_4907,53,F,Zipaquira,2,10,0,3209
4908,persona_4908,65,F,Cota,3,1,2,2655
4909,persona_4909,46,M,Cota,0,2,1,2643
4910,persona_4910,32,F,Bogotá,3,6,2,3544
4911,persona_4911,40,F,Cajica,3,0,2,1678
4912,persona_4912,26,F,Zipaquira,0,7,2,1086
4913,persona_4913,32,M,Zipaquira,3,4,1,2408
4914,persona_4914,35,F,Cota,3,1,2,2927
4915,persona_4915,62,F,Chía,3,1,1,4144
4916,persona_4916,33,M,Cota,3,7,1,1681
4917,persona_4917,53,F,Cota,3,0,2,3147
4918,persona_4918,64,F,Cajica,2,9,2,1852
4919,persona_4919,35,F,Bogotá,0,6,0,4428
4920,persona_4920,33,M,Chía,1,1,2,1957
4921,persona_4921,49,M,Cota,3,3,2,3573
4922,persona_4922,27,M,Zipaquira,1,3,1,1471
4923,persona_4923,33,M,Bogotá,3,4,2,3627
4924,persona_4924,64,M,Bogotá,3,3,2,4028
4925,persona_4925,59,M,Zipaquira,3,2,1,2218
4926,persona_4926,46,M,Cajica,3,2,2,1019
4927,persona_4927,61,F,Chía,3,8,1,2809
4928,persona_4928,60,M,Bogotá,2,10,1,4940
4929,persona_4929,69,F,Cota,0,1,0,3384
4930,persona_4930,22,M,Cota,0,9,0,2506
4931,persona_4931,20,M,Cota,2,1,0,992
4932,persona_4932,59,F,Chía,0,2,2,3717
4933,persona_4933,56,M,Chía,1,7,1,2332
4934,persona_4934,67,F,Chía,2,0,2,1961
4935,persona_4935,55,M,Zipaquira,1,1,2,1538
4936,persona_4936,40,F,Chía,1,1,1,1123
4937,persona_4937,50,F,Cajica,0,1,2,3764
4938,persona_4938,32,F,Zipaquira,2,8,0,3162
4939,persona_4939,36,M,Zipaquira,0,5,2,4802
4940,persona_4940,30,F,Chía,0,8,2,2725
4941,persona_4941,32,M,Bogotá,3,0,0,1623
4942,persona_4942,60,M,Cota,1,6,2,3356
4943,persona_4943,45,F,Chía,1,10,0,2874
4944,persona_4944,24,F,Cota,0,9,1,3453
4945,persona_4945,20,M,Cajica,0,7,2,1562
4946,persona_4946,67,M,Bogotá,3,6,1,2235
4947,persona_4947,56,F,Chía,1,3,1,1009
4948,persona_4948,47,M,Bogotá,3,3,0,3249
4949,persona_4949,46,F,Chía,3,6,0,4405
4950,persona_4950,69,M,Cota,2,2,2,3313
4951,persona_4951,38,M,Bogotá,1,8,0,4971
4952,persona_4952,26,M,Zipaquira,0,8,2,2582
4953,persona_4953,65,F,Chía,3,4,2,3130
4954,persona_4954,45,F,Chía,2,9,0,4413
4955,persona_4955,48,F,Zipaquira,2,2,1,938
4956,persona_4956,27,M,Cota,0,10,2,1838
4957,persona_4957,49,F,Zipaquira,2,4,0,4627
4958,persona_4958,63,F,Zipaquira,2,7,0,2938
4959,persona_4959,40,F,Cajica,3,0,0,4610
4960,persona_4960,26,F,Cajica,3,0,0,1351
4961,persona_4961,26,M,Chía,3,1,1,1858
4962,persona_4962,21,F,Chía,0,8,2,2164
4963,persona_4963,49,M,Chía,0,8,2,3972
4964,persona_4964,41,M,Cajica,1,8,0,3676
4965,persona_4965,52,M,Zipaquira,0,7,0,3119
4966,persona_4966,26,M,Bogotá,1,3,2,4080
4967,persona_4967,66,F,Cajica,2,0,0,4520
4968,persona_4968,62,F,Chía,1,9,2,4183
4969,persona_4969,37,M,Chía,0,3,2,1317
4970,persona_4970,66,F,Zipaquira,0,3,0,3485
4971,persona_4971,39,F,Cajica,2,5,1,2799
4972,persona_4972,34,M,Bogotá,2,4,2,2098
4973,persona_4973,40,M,Cota,0,4,1,4574
4974,persona_4974,45,M,Cota,0,10,2,4584
4975,persona_4975,50,M,Cajica,0,5,2,2418
4976,persona_4976,54,M,Cajica,2,0,0,4065
4977,persona_4977,31,F,Cota,0,10,1,1446
4978,persona_4978,34,F,Zipaquira,1,7,2,2790
4979,persona_4979,37,F,Cota,3,10,2,2413
4980,persona_4980,63,M,Chía,2,0,2,3087
4981,persona_4981,69,F,Cajica,2,1,0,3688
4982,persona_4982,21,M,Chía,3,7,2,3505
4983,persona_4983,70,F,Cajica,1,3,0,3974
4984,persona_4984,41,F,Cota,2,0,0,1311
4985,persona_4985,26,F,Bogotá,1,2,0,4306
4986,persona_4986,34,F,Chía,0,3,1,4317
4987,persona_4987,27,M,Cota,2,7,0,4052
4988,persona_4988,27,M,Chía,2,5,1,4954
4989,persona_4989,28,F,Chía,1,9,1,3995
4990,persona_4990,43,M,Chía,2,1,0,2103
4991,persona_4991,48,M,Cajica,2,10,1,1755
4992,persona_4992,20,M,Bogotá,1,7,1,1828
4993,persona_4993,44,F,Cota,1,4,2,3959
4994,persona_4994,57,M,Cajica,1,5,2,3645
4995,persona_4995,53,M,Cajica,0,0,2,4154
4996,persona_4996,57,M,Zipaquira,1,3,0,4192
4997,persona_4997,26,F,Zipaquira,1,4,0,4644
4998,persona_4998,36,M,Cajica,1,4,1,2208
4999,persona_4999,38,M,Cota,2,4,1,4914
5000,persona_5000,46,F,Chía,3,5,2,1557
5001,persona_5001,66,F,Cajica,2,4,0,4155
5002,persona_5002,53,F,Chía,0,7,0,2749
5003,persona_5003,67,M,Zipaquira,3,3,1,1980
5004,persona_5004,66,M,Zipaquira,1,4,1,3655
5005,persona_5005,27,M,Chía,2,6,0,1314
5006,persona_5006,30,F,Chía,1,2,1,4858
5007,persona_5007,59,F,Cajica,0,9,2,1344
5008,persona_5008,22,F,Cajica,0,4,0,3781
5009,persona_5009,40,F,Bogotá,0,4,1,1823
5010,persona_5010,60,F,Cota,0,4,2,1207
5011,persona_5011,34,M,Chía,1,2,0,3435
5012,persona_5012,43,F,Zipaquira,1,5,1,1130
5013,persona_5013,62,F,Chía,1,8,2,1553
5014,persona_5014,35,M,Cota,0,7,1,4388
5015,persona_5015,26,F,Cajica,2,1,0,1000
5016,persona_5016,24,F,Cota,2,4,0,4960
5017,persona_5017,36,F,Cota,0,3,0,4527
5018,persona_5018,23,M,Bogotá,2,10,0,2648
5019,persona_5019,38,F,Bogotá,2,4,1,3133
5020,persona_5020,40,M,Zipaquira,3,4,1,4514
5021,persona_5021,52,F,Zipaquira,0,3,2,4865
5022,persona_5022,53,M,Chía,2,2,2,4955
5023,persona_5023,32,F,Chía,1,0,0,1894
5024,persona_5024,49,M,Cota,0,2,0,1643
5025,persona_5025,25,F,Chía,0,10,1,1049
5026,persona_5026,58,F,Zipaquira,2,6,2,1201
5027,persona_5027,51,M,Chía,2,6,2,4746
5028,persona_5028,46,M,Cajica,1,5,0,4419
5029,persona_5029,65,F,Cajica,3,7,0,3983
5030,persona_5030,37,F,Chía,2,1,2,3050
5031,persona_5031,58,M,Chía,0,9,2,2454
5032,persona_5032,28,F,Cota,1,0,1,1176
5033,persona_5033,34,M,Zipaquira,2,6,0,4468
5034,persona_5034,65,F,Bogotá,0,1,2,4055
5035,persona_5035,60,M,Zipaquira,3,5,1,1371
5036,persona_5036,57,M,Cota,2,0,0,1951
5037,persona_5037,54,M,Chía,1,1,0,2345
5038,persona_5038,25,F,Zipaquira,1,6,2,4682
5039,persona_5039,66,M,Cajica,3,0,2,3844
5040,persona_5040,26,F,Bogotá,0,4,1,3174
5041,persona_5041,63,F,Cota,3,8,2,4741
5042,persona_5042,64,F,Chía,3,1,0,1483
5043,persona_5043,69,M,Cajica,2,7,0,2155
5044,persona_5044,21,M,Bogotá,0,0,2,3025
5045,persona_5045,52,F,Cajica,0,7,2,1593
5046,persona_5046,45,F,Chía,3,0,0,1355
5047,persona_5047,63,M,Cajica,3,10,0,977
5048,persona_5048,52,F,Bogotá,0,2,0,2268
5049,persona_5049,70,F,Cota,3,9,0,4943
5050,persona_5050,70,F,Cajica,0,10,1,2500
5051,persona_5051,58,M,Bogotá,0,0,2,4466
5052,persona_5052,59,M,Zipaquira,2,6,1,2419
5053,persona_5053,49,M,Zipaquira,0,10,0,4050
5054,persona_5054,42,M,Cota,1,0,0,1814
5055,persona_5055,63,F,Zipaquira,0,8,2,3476
5056,persona_5056,55,F,Cajica,1,7,0,2608
5057,persona_5057,46,M,Zipaquira,3,3,2,2811
5058,persona_5058,47,F,Bogotá,0,1,1,1576
5059,persona_5059,62,M,Cajica,0,5,0,3116
5060,persona_5060,32,F,Cajica,0,6,2,1699
5061,persona_5061,27,F,Cajica,1,2,0,4250
5062,persona_5062,46,M,Chía,2,7,0,2828
5063,persona_5063,32,M,Cota,3,3,2,2622
5064,persona_5064,49,M,Zipaquira,3,1,1,4102
5065,persona_5065,24,M,Cota,0,6,2,1523
5066,persona_5066,62,F,Bogotá,3,10,0,1098
5067,persona_5067,30,F,Chía,3,9,1,2260
5068,persona_5068,64,M,Cajica,0,8,1,3022
5069,persona_5069,21,M,Cota,2,9,0,1194
5070,persona_5070,68,M,Cota,1,10,1,3503
5071,persona_5071,44,F,Cota,1,6,1,2873
5072,persona_5072,67,F,Cota,1,7,2,3828
5073,persona_5073,30,M,Chía,1,10,2,1535
5074,persona_5074,44,F,Chía,0,7,2,1921
5075,persona_5075,46,F,Bogotá,1,2,1,1260
5076,persona_5076,22,F,Chía,2,0,0,1897
5077,persona_5077,67,F,Zipaquira,3,4,0,2335
5078,persona_5078,55,M,Zipaquira,2,1,2,4753
5079,persona_5079,57,F,Chía,1,6,2,3878
5080,persona_5080,28,M,Chía,2,4,1,4753
5081,persona_5081,51,F,Zipaquira,0,7,1,3125
5082,persona_5082,54,F,Chía,0,0,1,3138
5083,persona_5083,64,M,Cota,0,9,1,4654
5084,persona_5084,52,M,Cajica,1,2,0,2873
5085,persona_5085,64,F,Zipaquira,3,7,1,1907
5086,persona_5086,51,F,Cota,0,9,2,3949
5087,persona_5087,58,F,Chía,3,1,0,1375
5088,persona_5088,70,M,Zipaquira,2,0,1,1110
5089,persona_5089,26,M,Cajica,2,9,0,1825
5090,persona_5090,43,M,Chía,1,3,0,1953
5091,persona_5091,49,F,Zipaquira,3,4,0,963
5092,persona_5092,61,F,Cota,0,9,0,4702
5093,persona_5093,46,M,Bogotá,0,0,2,2463
5094,persona_5094,21,F,Bogotá,0,0,0,3375
5095,persona_5095,66,F,Cota,3,0,2,1205
5096,persona_5096,32,M,Cota,3,1,0,2196
5097,persona_5097,40,F,Zipaquira,0,4,0,3384
5098,persona_5098,69,F,Zipaquira,1,9,2,2465
5099,persona_5099,23,M,Cota,1,5,2,4154
5100,persona_5100,33,F,Cajica,1,7,1,959
5101,persona_5101,67,M,Zipaquira,2,0,0,1862
5102,persona_5102,27,M,Zipaquira,1,8,1,3400
5103,persona_5103,51,F,Cajica,1,6,1,1349
5104,persona_5104,61,F,Cajica,0,4,1,2792
5105,persona_5105,67,F,Chía,2,6,0,4175
5106,persona_5106,30,F,Chía,2,4,1,2684
5107,persona_5107,51,M,Cota,0,6,2,3011
5108,persona_5108,67,M,Zipaquira,2,0,1,2264
5109,persona_5109,27,M,Chía,2,4,2,4077
5110,persona_5110,51,F,Cajica,0,8,1,2100
5111,persona_5111,46,M,Zipaquira,0,1,2,3342
5112,persona_5112,32,M,Cota,2,1,1,2759
5113,persona_5113,47,F,Zipaquira,1,3,0,2822
5114,persona_5114,53,F,Chía,1,1,1,4507
5115,persona_5115,36,F,Cota,0,4,2,2878
5116,persona_5116,39,F,Bogotá,0,10,0,1798
5117,persona_5117,54,F,Cota,0,8,1,1337
5118,persona_5118,27,M,Bogotá,0,0,2,1532
5119,persona_5119,38,F,Cajica,1,8,0,1790
5120,persona_5120,65,F,Cota,1,4,0,2682
5121,persona_5121,26,F,Chía,3,9,2,2712
5122,persona_5122,23,F,Zipaquira,2,1,1,1546
5123,persona_5123,42,M,Cota,3,1,0,3034
5124,persona_5124,41,M,Chía,0,2,2,3887
5125,persona_5125,41,M,Zipaquira,3,2,2,4648
5126,persona_5126,24,F,Chía,2,3,0,2126
5127,persona_5127,54,F,Cota,3,0,2,1274
5128,persona_5128,44,F,Chía,3,0,0,2203
5129,persona_5129,27,M,Cajica,1,0,1,4994
5130,persona_5130,25,F,Zipaquira,0,4,0,3073
5131,persona_5131,39,M,Bogotá,3,4,2,4000
5132,persona_5132,48,F,Cajica,1,10,1,1284
5133,persona_5133,20,M,Cota,0,9,2,4036
5134,persona_5134,40,F,Chía,2,3,1,3132
5135,persona_5135,31,M,Cajica,1,3,0,1827
5136,persona_5136,51,M,Chía,2,5,1,3251
5137,persona_5137,49,F,Zipaquira,0,2,2,2887
5138,persona_5138,67,M,Cota,3,4,1,3794
5139,persona_5139,48,F,Chía,1,6,0,3234
5140,persona_5140,39,M,Chía,1,5,0,4472
5141,persona_5141,64,M,Zipaquira,0,9,0,1303
5142,persona_5142,30,F,Chía,3,9,1,1567
5143,persona_5143,34,F,Bogotá,2,5,1,1344
5144,persona_5144,64,F,Cota,0,7,2,2978
5145,persona_5145,59,F,Zipaquira,0,6,2,4639
5146,persona_5146,31,F,Bogotá,2,1,0,2969
5147,persona_5147,46,M,Zipaquira,0,3,2,2342
5148,persona_5148,26,F,Zipaquira,0,1,0,2965
5149,persona_5149,38,F,Cajica,2,3,1,952
5150,persona_5150,43,M,Chía,3,6,2,1515
5151,persona_5151,67,F,Bogotá,3,3,1,2852
5152,persona_5152,40,M,Cota,1,4,0,2583
5153,persona_5153,58,F,Cajica,0,5,2,1666
5154,persona_5154,29,F,Chía,3,1,2,3363
5155,persona_5155,63,F,Chía,1,6,2,3185
5156,persona_5156,30,F,Chía,1,7,0,2881
5157,persona_5157,54,M,Cota,3,6,2,2524
5158,persona_5158,31,M,Bogotá,2,1,2,3375
5159,persona_5159,63,M,Zipaquira,2,0,2,2416
5160,persona_5160,45,F,Bogotá,0,6,0,3741
5161,persona_5161,59,M,Chía,3,7,0,3474
5162,persona_5162,42,M,Chía,3,8,2,4293
5163,persona_5163,34,F,Cota,0,1,0,2586
5164,persona_5164,68,F,Bogotá,2,4,0,2190
5165,persona_5165,67,M,Cajica,0,1,2,3364
5166,persona_5166,20,F,Zipaquira,3,2,1,4121
