,nombres,edades,generos,ciudades,hijos,mascotas,vehiculos,salarios
6389,persona_6389,58,M,Zipaquira,1,0,0,3871
6390,persona_6390,39,F,Cajica,1,9,2,3973
6391,persona_6391,60,F,Cota,0,5,2,4995
6392,persona_6392,61,F,Zipaquira,3,1,1,3526
6393,persona_6393,37,M,Chía,0,6,1,3394
6394,persona_6394,52,F,Bogotá,2,3,0,3745
6395,persona_6395,27,M,Cota,3,9,1,3079
6396,persona_6396,60,F,Cajica,1,8,1,2927
6397,persona_6397,69,M,Cajica,3,5,2,1915
6398,persona_6398,59,M,Chía,1,9,1,4397
6399,persona_6399,52,F,Chía,2,2,2,4732
6400,persona_6400,43,M,Bogotá,3,0,2,3001
6401,persona_6401,40,M,Bogotá,3,0,0,4954
6402,persona_6402,64,F,Chía,1,4,1,1372
6403,persona_6403,68,F,Zipaquira,3,2,2,1793
6404,persona_6404,44,F,Zipaquira,0,4,0,1728
6405,persona_6405,29,F,Cajica,1,10,1,2704
6406,persona_6406,28,F,Cajica,1,0,2,2223
6407,persona_6407,38,F,Zipaquira,3,1,1,2417
6408,persona_6408,46,M,Cajica,3,1,2,4230
6409,persona_6409,58,F,Cajica,1,2,1,4225
6410,persona_6410,35,F,Cajica,0,4,2,2214
6411,persona_6411,65,F,Cota,0,2,1,4021
6412,persona_6412,30,M,Cota,1,6,0,2584
6413,persona_6413,68,M,Bogotá,3,0,2,3554
6414,persona_6414,54,M,Zipaquira,3,3,2,4090
6415,persona_6415,39,F,Cota,1,8,1,1761
6416,persona_6416,43,F,Zipaquira,0,3,1,4769
6417,persona_6417,68,F,Chía,2,4,0,3385
6418,persona_6418,69,F,Chía,2,5,0,3737
6419,persona_6419,44,F,Zipaquira,2,8,1,2192
6420,persona_6420,47,M,Zipaquira,1,3,2,3596
6421,persona_6421,42,M,Cajica,1,7,1,3227
6422,persona_6422,32,M,Zipaquira,3,1,0,3389
6423,persona_6423,63,M,Zipaquira,1,10,2,1334
6424,persona_6424,27,M,Bogotá,0,6,0,3702
6425,persona_6425,52,F,Cota,0,8,0,1538
6426,persona_6426,54,M,Zipaquira,2,10,2,3424
6427,persona_6427,62,M,Zipaquira,1,7,1,2614
6428,persona_6428,45,M,Cota,2,10,1,2509
6429,persona_6429,31,F,Cajica,3,1,1,1070
6430,persona_6430,59,M,Chía,3,5,2,900
6431,persona_6431,25,F,Chía,2,10,2,4791
6432,persona_6432,62,F,Chía,0,6,0,4422
6433,persona_6433,35,F,Cajica,3,3,0,1470
6434,persona_6434,51,M,Cota,2,1,1,2807
6435,persona_6435,62,M,Chía,1,9,1,2201
6436,persona_6436,49,F,Cota,3,10,1,1575
6437,persona_6437,67,M,Zipaquira,1,9,1,2336
6438,persona_6438,25,M,Cajica,0,10,1,1297
6439,persona_6439,55,M,Cota,2,2,2,4120
6440,persona_6440,70,F,Zipaquira,0,3,0,1359
6441,persona_6441,48,F,Zipaquira,0,2,0,2856
6442,persona_6442,47,M,Zipaquira,1,8,2,4205
6443,persona_6443,45,F,Zipaquira,2,4,2,2529
6444,persona_6444,45,M,Cajica,2,0,1,2245
6445,persona_6445,63,M,Cajica,3,2,2,2575
6446,persona_6446,68,F,Chía,0,10,1,4333
6447,persona_6447,52,F,Cajica,0,5,2,2502
6448,persona_6448,41,F,Chía,1,0,2,2579
6449,persona_6449,23,M,Chía,2,9,0,3513
6450,persona_6450,55,F,Bogotá,0,2,1,1774
6451,persona_6451,29,F,Zipaquira,1,7,2,3009
6452,persona_6452,30,M,Cota,3,9,2,4595
6453,persona_6453,48,F,Zipaquira,2,9,1,4284
6454,persona_6454,34,F,Chía,3,8,0,964
6455,persona_6455,44,F,Zipaquira,2,2,0,3109
6456,persona_6456,57,F,Cajica,3,8,2,3049
6457,persona_6457,56,F,Chía,3,10,1,3000
6458,persona_6458,22,M,Cajica,0,1,2,1269
6459,persona_6459,33,M,Cota,0,9,2,1365
6460,persona_6460,63,F,Cajica,1,4,0,3272
6461,persona_6461,33,M,Cajica,3,10,0,959
6462,persona_6462,46,M,Bogotá,1,10,2,3484
6463,persona_6463,65,F,Bogotá,3,4,1,1569
6464,persona_6464,63,M,Bogotá,2,0,2,2358
6465,persona_6465,36,F,Zipaquira,3,8,0,3010
6466,persona_6466,44,F,Cota,3,6,2,2577
6467,persona_6467,67,F,Chía,0,1,0,3398
6468,persona_6468,27,M,Chía,1,3,0,2734
6469,persona_6469,61,F,Bogotá,3,5,2,3158
6470,persona_6470,48,F,Bogotá,3,6,2,4642
6471,persona_6471,60,M,Bogotá,1,2,1,1413
6472,persona_6472,54,M,Cota,2,5,2,3102
6473,persona_6473,44,M,Bogotá,0,5,0,2753
6474,persona_6474,38,F,Cota,2,0,1,4310
6475,persona_6475,60,M,Cota,3,9,2,1817
6476,persona_6476,43,F,Cota,1,3,1,4181
6477,persona_6477,31,M,Cajica,3,4,2,4103
6478,persona_6478,62,F,Cajica,0,5,0,1862
6479,persona_6479,69,M,Chía,3,0,1,3810
6480,persona_6480,41,M,Chía,0,3,1,2765
6481,persona_6481,25,M,Zipaquira,3,5,2,2397
6482,persona_6482,27,F,Zipaquira,1,10,0,4091
6483,persona_6483,52,F,Cajica,2,9,1,3104
6484,persona_6484,25,M,Cota,2,6,1,3681
6485,persona_6485,31,M,Cajica,2,4,0,911
6486,persona_6486,47,F,Zipaquira,3,10,0,2039
6487,persona_6487,20,F,Bogotá,0,9,2,2885
6488,persona_6488,23,F,Chía,2,7,2,2788
6489,persona_6489,50,M,Zipaquira,2,9,1,1001
6490,persona_6490,57,F,Zipaquira,1,1,1,2363
6491,persona_6491,69,F,Cajica,0,0,2,3655
6492,persona_6492,42,M,Cajica,3,5,2,3126
6493,persona_6493,59,F,Zipaquira,3,0,2,1256
6494,persona_6494,23,F,Cajica,3,6,2,3739
6495,persona_6495,65,F,Zipaquira,3,10,2,2871
6496,persona_6496,29,M,Zipaquira,1,8,2,3341
6497,persona_6497,21,F,Zipaquira,0,10,2,1826
6498,persona_6498,48,F,Bogotá,0,1,1,1432
6499,persona_6499,26,F,Zipaquira,0,7,1,2775
6500,persona_6500,48,M,Chía,0,9,1,1655
6501,persona_6501,63,F,Cota,3,9,0,3873
6502,persona_6502,58,M,Cajica,0,6,1,2972
6503,persona_6503,38,M,Bogotá,1,1,0,4443
6504,persona_6504,69,M,Bogotá,2,9,2,4324
6505,persona_6505,35,M,Chía,0,0,2,4436
6506,persona_6506,31,M,Bogotá,1,10,0,3094
6507,persona_6507,22,F,Bogotá,1,7,1,2699
6508,persona_6508,68,M,Cajica,2,5,1,2532
6509,persona_6509,37,F,Cajica,3,0,1,4916
6510,persona_6510,65,F,Cota,3,9,2,1777
6511,persona_6511,58,F,Bogotá,1,5,1,4002
6512,persona_6512,20,F,Cota,1,6,1,1453
6513,persona_6513,37,M,Bogotá,3,4,1,1390
6514,persona_6514,38,M,Bogotá,3,4,1,4415
6515,persona_6515,65,F,Cota,2,9,0,1032
6516,persona_6516,32,M,Zipaquira,3,4,1,1889
6517,persona_6517,64,F,Cota,1,0,2,2258
6518,persona_6518,39,M,Chía,3,10,0,4896
6519,persona_6519,31,M,Zipaquira,1,3,2,4244
6520,persona_6520,29,M,Chía,3,1,0,1387
6521,persona_6521,22,F,Chía,0,5,2,2664
6522,persona_6522,40,F,Bogotá,0,0,1,3503
6523,persona_6523,39,M,Cota,0,4,0,4561
6524,persona_6524,30,M,Cota,3,4,0,2263
6525,persona_6525,60,F,Bogotá,0,10,2,987
6526,persona_6526,42,M,Zipaquira,0,2,1,3226
6527,persona_6527,53,M,Zipaquira,0,1,0,4644
6528,persona_6528,42,F,Cota,2,1,2,2491
6529,persona_6529,69,F,Cota,3,0,2,1589
6530,persona_6530,65,M,Chía,2,3,0,2354
6531,persona_6531,55,F,Bogotá,1,3,2,3519
6532,persona_6532,23,F,Zipaquira,3,0,1,1746
6533,persona_6533,70,M,Cajica,0,8,0,1031
6534,persona_6534,38,M,Bogotá,0,10,2,1107
6535,persona_6535,27,M,Cota,2,1,0,1588
6536,persona_6536,26,M,Zipaquira,1,7,2,3265
6537,persona_6537,55,F,Cota,0,7,1,989
6538,persona_6538,64,F,Cota,1,5,0,4517
6539,persona_6539,70,F,Cota,2,8,1,3644
6540,persona_6540,40,M,Cajica,2,10,0,3940
6541,persona_6541,68,M,Chía,2,3,0,2968
6542,persona_6542,22,M,Bogotá,2,4,1,4899
6543,persona_6543,26,F,Chía,3,7,0,4271
6544,persona_6544,47,M,Cajica,3,1,1,3635
6545,persona_6545,69,F,Bogotá,1,4,2,3907
6546,persona_6546,65,F,Chía,1,7,2,1081
6547,persona_6547,32,F,Bogotá,0,2,1,3912
6548,persona_6548,35,M,Cajica,3,0,0,2208
6549,persona_6549,35,F,Chía,2,0,2,3727
6550,persona_6550,40,M,Zipaquira,3,10,2,3950
6551,persona_6551,58,M,Cajica,0,8,1,1089
6552,persona_6552,43,M,Cota,0,7,1,929
6553,persona_6553,59,M,Chía,1,3,2,4555
6554,persona_6554,46,M,Bogotá,3,9,1,1384
6555,persona_6555,49,F,Zipaquira,0,6,2,2039
6556,persona_6556,35,F,Bogotá,2,1,1,4373
6557,persona_6557,62,M,Cota,2,3,1,1925
6558,persona_6558,22,M,Cota,1,7,0,1890
6559,persona_6559,56,M,Cajica,1,6,2,1244
6560,persona_6560,40,M,Bogotá,0,2,0,1212
6561,persona_6561,30,M,Bogotá,3,10,2,1673
6562,persona_6562,37,F,Zipaquira,0,3,0,2062
6563,persona_6563,65,M,Cota,3,10,2,1727
6564,persona_6564,40,F,Cota,1,0,0,4782
6565,persona_6565,46,M,Cota,3,9,0,1937
6566,persona_6566,51,F,Cota,0,2,2,1229
6567,persona_6567,49,F,Cota,3,10,2,4783
6568,persona_6568,22,F,Cajica,1,7,2,4645
6569,persona_6569,43,F,Bogotá,2,3,2,4930
6570,persona_6570,40,M,Chía,0,3,0,4447
6571,persona_6571,38,M,Zipaquira,2,1,0,4395
6572,persona_6572,62,M,Bogotá,2,0,2,1397
6573,persona_6573,51,F,Cota,1,9,0,2146
6574,persona_6574,61,F,Bogotá,2,3,2,4302
6575,persona_6575,43,F,Zipaquira,1,4,2,1426
6576,persona_6576,28,M,Chía,3,7,1,2697
6577,persona_6577,24,M,Chía,3,10,0,4045
6578,persona_6578,51,M,Chía,0,1,1,1084
6579,persona_6579,57,M,Cajica,3,3,2,4050
6580,persona_6580,47,F,Cota,1,2,1,4566
6581,persona_6581,30,M,Bogotá,3,4,2,2591
6582,persona_6582,58,M,Zipaquira,1,8,1,1733
6583,persona_6583,64,M,Cajica,1,0,0,1811
6584,persona_6584,47,M,Zipaquira,2,9,2,4830
6585,persona_6585,27,M,Chía,0,10,1,3085
6586,persona_6586,24,F,Chía,1,7,2,1567
6587,persona_6587,31,F,Bogotá,3,4,0,3285
6588,persona_6588,55,F,Chía,3,10,0,4812
6589,persona_6589,33,F,Cajica,1,10,0,1512
6590,persona_6590,36,F,Chía,3,5,2,2037
6591,persona_6591,49,M,Cota,1,9,1,4577
6592,persona_6592,59,M,Cota,0,4,0,2534
6593,persona_6593,35,M,Cajica,1,6,0,1454
6594,persona_6594,67,M,Cota,1,10,2,1310
6595,persona_6595,28,F,Zipaquira,2,5,1,4046
6596,persona_6596,40,M,Cota,3,9,0,4699
6597,persona_6597,31,M,Bogotá,1,3,2,3194
6598,persona_6598,35,M,Chía,0,0,2,3706
6599,persona_6599,49,M,Zipaquira,0,5,0,1208
6600,persona_6600,28,M,Chía,2,1,1,4112
6601,persona_6601,47,F,Bogotá,1,7,2,1164
6602,persona_6602,48,F,Cajica,0,9,0,2121
6603,persona_6603,63,M,Bogotá,2,0,2,4683
6604,persona_6604,38,M,Cajica,0,7,2,3148
6605,persona_6605,40,M,Bogotá,0,2,0,3880
6606,persona_6606,20,F,Zipaquira,1,0,1,2112
6607,persona_6607,47,M,Zipaquira,2,0,1,4176
6608,persona_6608,38,M,Bogotá,2,7,0,4666
6609,persona_6609,58,F,Chía,3,6,1,4052
6610,persona_6610,64,M,Cota,2,6,2,1307
6611,persona_6611,30,F,Bogotá,3,10,0,4300
6612,persona_6612,52,F,Cota,2,7,1,4869
6613,persona_6613,50,M,Zipaquira,2,9,2,4687
6614,persona_6614,43,M,Cota,2,5,2,2331
6615,persona_6615,48,F,Cajica,3,7,2,4673
6616,persona_6616,63,F,Bogotá,1,3,2,4493
6617,persona_6617,34,M,Zipaquira,3,3,0,3240
6618,persona_6618,25,M,Bogotá,1,5,0,3469
6619,persona_6619,33,F,Zipaquira,1,8,2,2860
6620,persona_6620,45,M,Cota,0,2,1,2577
6621,persona_6621,40,M,Bogotá,2,5,0,3543
6622,persona_6622,63,M,Bogotá,0,0,1,1489
6623,persona_6623,37,F,Zipaquira,3,4,1,2619
6624,persona_6624,49,M,Bogotá,2,2,2,2965
6625,persona_6625,41,F,Cota,1,6,0,2937
6626,persona_6626,65,F,Zipaquira,3,0,1,4068
6627,persona_6627,63,M,Cajica,0,2,2,1721
6628,persona_6628,55,M,Zipaquira,3,1,1,2712
6629,persona_6629,42,F,Bogotá,3,8,0,1104
6630,persona_6630,51,M,Cota,3,9,1,3334
6631,persona_6631,52,M,Chía,0,2,2,3024
6632,persona_6632,46,F,Cota,3,7,1,4855
6633,persona_6633,21,M,Bogotá,2,3,1,2976
6634,persona_6634,52,M,Cota,1,6,2,3793
6635,persona_6635,63,F,Zipaquira,1,3,1,2379
6636,persona_6636,54,F,Bogotá,2,0,1,3574
6637,persona_6637,59,M,Zipaquira,2,2,0,4817
6638,persona_6638,23,F,Cota,0,8,0,4633
6639,persona_6639,41,F,Zipaquira,1,5,0,2439
6640,persona_6640,50,F,Bogotá,3,3,2,4688
6641,persona_6641,42,M,Chía,3,2,2,4130
6642,persona_6642,29,M,Cota,0,5,1,3156
6643,persona_6643,23,F,Cajica,2,7,1,4026
6644,persona_6644,40,F,Chía,0,0,1,2071
6645,persona_6645,22,F,Zipaquira,0,10,1,3884
6646,persona_6646,32,M,Cajica,2,5,0,4510
6647,persona_6647,51,M,Bogotá,2,5,0,975
6648,persona_6648,64,F,Cajica,3,3,0,3625
6649,persona_6649,20,F,Chía,1,10,2,2234
6650,persona_6650,43,F,Zipaquira,1,0,1,2155
6651,persona_6651,51,F,Bogotá,1,3,2,3655
6652,persona_6652,44,F,Chía,0,4,0,1506
6653,persona_6653,34,M,Zipaquira,0,3,2,4919
6654,persona_6654,24,M,Cota,2,4,1,984
6655,persona_6655,66,M,Chía,0,3,2,3899
6656,persona_6656,60,M,Zipaquira,2,9,0,3661
6657,persona_6657,44,M,Chía,1,9,0,2931
6658,persona_6658,61,F,Cota,3,6,1,1097
6659,persona_6659,43,M,Cota,1,5,0,4363
6660,persona_6660,53,F,Bogotá,3,2,1,3182
6661,persona_6661,45,M,Cajica,3,5,1,1211
6662,persona_6662,59,F,Zipaquira,3,7,2,4384
6663,persona_6663,38,F,Bogotá,0,4,2,1139
6664,persona_6664,66,F,Cota,0,0,0,1710
6665,persona_6665,59,F,Cota,3,0,0,4424
6666,persona_6666,68,M,Cota,3,4,2,1842
6667,persona_6667,58,M,Cajica,2,10,2,1457
6668,persona_6668,58,F,Chía,2,3,1,3004
6669,persona_6669,49,F,Cota,0,6,2,1446
6670,persona_6670,32,M,Cajica,3,3,2,2576
6671,persona_6671,66,F,Cajica,3,2,2,3834
6672,persona_6672,32,M,Cajica,0,10,1,4336
6673,persona_6673,42,M,Chía,3,3,0,2259
6674,persona_6674,62,F,Cajica,1,0,0,3939
6675,persona_6675,59,M,Zipaquira,1,1,2,2034
6676,persona_6676,61,M,Zipaquira,3,3,1,1481
6677,persona_6677,39,M,Chía,3,7,2,4555
6678,persona_6678,27,M,Bogotá,1,6,0,3494
6679,persona_6679,61,F,Cota,1,0,0,3473
6680,persona_6680,65,F,Cajica,3,6,1,3336
6681,persona_6681,50,M,Zipaquira,1,2,1,3503
6682,persona_6682,52,M,Cota,2,0,2,4366
6683,persona_6683,29,M,Zipaquira,3,7,2,4183
6684,persona_6684,43,M,Bogotá,0,0,0,4635
6685,persona_6685,27,M,Cajica,1,2,0,3089
6686,persona_6686,51,F,Chía,3,1,2,4912
6687,persona_6687,26,F,Zipaquira,0,6,2,1880
6688,persona_6688,22,F,Chía,3,6,1,1860
6689,persona_6689,39,F,Cota,0,1,1,3681
6690,persona_6690,26,M,Zipaquira,1,6,1,3838
6691,persona_6691,28,M,Cajica,2,0,2,3777
6692,persona_6692,51,M,Cota,1,3,0,1774
6693,persona_6693,58,M,Cota,0,9,2,1890
6694,persona_6694,24,F,Chía,1,9,2,1143
6695,persona_6695,35,F,Cajica,3,8,0,2959
6696,persona_6696,55,M,Bogotá,0,0,2,1095
6697,persona_6697,40,F,Bogotá,0,4,2,4997
6698,persona_6698,37,F,Chía,2,0,2,4199
6699,persona_6699,62,F,Cajica,1,3,1,2138
6700,persona_6700,57,M,Chía,3,5,1,1704
6701,persona_6701,26,M,Cajica,3,2,0,4251
6702,persona_6702,22,F,Cajica,1,8,1,2828
6703,persona_6703,39,M,Cota,0,4,2,4687
6704,persona_6704,61,F,Zipaquira,2,7,1,3117
6705,persona_6705,50,F,Cota,3,3,2,1556
6706,persona_6706,40,M,Cota,2,4,1,2535
6707,persona_6707,41,M,Cota,3,6,0,1545
6708,persona_6708,45,F,Cajica,0,0,0,4585
6709,persona_6709,35,F,Zipaquira,3,7,2,2846
6710,persona_6710,39,M,Cota,3,5,2,4654
6711,persona_6711,38,F,Zipaquira,3,5,0,4913
6712,persona_6712,33,F,Zipaquira,3,4,2,2468
6713,persona_6713,41,M,Cota,1,1,1,1350
6714,persona_6714,37,F,Cota,1,0,0,2315
6715,persona_6715,42,M,Cota,3,3,0,3546
6716,persona_6716,34,M,Cota,1,10,2,4894
6717,persona_6717,24,F,Cajica,2,5,0,4988
6718,persona_6718,60,F,Cajica,0,0,2,1289
6719,persona_6719,33,M,Zipaquira,0,1,2,4185
6720,persona_6720,27,F,Cajica,2,2,0,4782
6721,persona_6721,21,F,Cota,2,5,0,4866
6722,persona_6722,60,F,Cajica,0,6,2,4413
6723,persona_6723,63,F,Cota,1,9,1,3674
6724,persona_6724,22,F,Zipaquira,0,8,2,3441
6725,persona_6725,25,F,Cajica,2,10,1,4034
6726,persona_6726,25,M,Cajica,3,0,1,1617
6727,persona_6727,57,M,Bogotá,3,5,1,2169
6728,persona_6728,59,M,Cota,1,2,0,3370
6729,persona_6729,65,F,Cota,2,6,0,1973
6730,persona_6730,50,F,Cajica,0,4,0,3647
6731,persona_6731,54,M,Zipaquira,0,4,2,2838
6732,persona_6732,48,F,Zipaquira,1,3,0,2447
6733,persona_6733,70,M,Cajica,2,4,1,1408
6734,persona_6734,50,F,Bogotá,1,6,1,926
6735,persona_6735,38,F,Bogotá,0,1,0,1808
6736,persona_6736,41,F,Bogotá,3,0,0,2656
6737,persona_6737,67,F,Bogotá,1,9,2,1458
6738,persona_6738,42,M,Zipaquira,0,6,1,1182
6739,persona_6739,44,F,Zipaquira,0,8,0,1796
6740,persona_6740,52,F,Zipaquira,2,4,2,1043
6741,persona_6741,32,F,Bogotá,0,0,0,3325
6742,persona_6742,32,M,Cota,1,3,1,2801
6743,persona_6743,49,F,Chía,2,4,0,4713
6744,persona_6744,42,F,Cajica,2,10,0,1943
6745,persona_6745,44,F,Bogotá,1,1,1,4788
6746,persona_6746,20,F,Cajica,3,2,0,4088
6747,persona_6747,49,M,Zipaquira,0,4,0,2788
6748,persona_6748,26,M,Bogotá,2,9,1,2729
6749,persona_6749,46,F,Cota,3,8,0,3887
6750,persona_6750,46,M,Zipaquira,1,2,2,3478
6751,persona_6751,50,M,Zipaquira,3,8,1,1702
6752,persona_6752,29,M,Zipaquira,2,7,1,1185
6753,persona_6753,23,M,Chía,1,6,2,1203
6754,persona_6754,43,F,Bogotá,2,9,0,2815
6755,persona_6755,55,M,Cota,0,2,2,1981
6756,persona_6756,35,M,Bogotá,1,5,2,3684
6757,persona_6757,40,F,Cajica,1,2,0,1655
6758,persona_6758,37,M,Bogotá,0,9,1,1606
6759,persona_6759,50,F,Chía,2,3,2,3804
6760,persona_6760,43,F,Cajica,3,9,0,4243
6761,persona_6761,37,M,Zipaquira,2,9,0,1701
6762,persona_6762,43,M,Chía,1,1,2,3735
6763,persona_6763,32,F,Chía,0,8,1,3817
6764,persona_6764,47,F,Zipaquira,2,1,0,2181
6765,persona_6765,62,M,Bogotá,3,2,1,3199
6766,persona_6766,33,F,Cajica,0,3,2,2999
6767,persona_6767,49,M,Cota,0,0,0,910
6768,persona_6768,59,F,Zipaquira,0,3,2,4708
6769,persona_6769,69,M,Cajica,3,3,1,3623
6770,persona_6770,46,F,Zipaquira,1,4,1,3831
6771,persona_6771,51,M,Cajica,3,3,2,3202
6772,persona_6772,58,F,Zipaquira,2,5,2,1242
6773,persona_6773,43,M,Bogotá,3,5,1,2628
6774,persona_6774,44,M,Cajica,0,0,0,3339
6775,persona_6775,48,F,Bogotá,2,0,0,2163
6776,persona_6776,21,M,Cota,2,7,1,3343
6777,persona_6777,59,M,Cota,1,4,2,1174
6778,persona_6778,66,M,Bogotá,2,5,1,2503
6779,persona_6779,25,M,Cajica,3,2,1,3953
6780,persona_6780,21,M,Bogotá,2,4,0,3277
6781,persona_6781,58,M,Chía,0,6,0,1131
6782,persona_6782,48,M,Zipaquira,3,3,2,1651
6783,persona_6783,68,F,Cota,0,8,2,4093
6784,persona_6784,67,F,Chía,2,1,2,1243
6785,persona_6785,48,F,Zipaquira,0,0,2,4178
6786,persona_6786,67,F,Bogotá,0,4,2,4367
6787,persona_6787,59,F,Cota,1,8,2,4755
6788,persona_6788,35,F,Cajica,2,8,2,1406
6789,persona_6789,38,F,Cajica,3,1,0,1673
6790,persona_6790,43,M,Cota,2,5,0,2366
6791,persona_6791,62,F,Cajica,2,9,1,4504
6792,persona_6792,46,F,Chía,0,9,2,3886
6793,persona_6793,49,F,Chía,3,4,2,1553
6794,persona_6794,45,M,Cota,1,8,1,4274
6795,persona_6795,44,F,Cota,2,7,1,4869
6796,persona_6796,63,M,Cota,0,1,0,1594
6797,persona_6797,47,F,Cota,2,10,2,1117
6798,persona_6798,58,F,Zipaquira,0,8,0,1124
6799,persona_6799,25,M,Chía,2,6,0,3532
6800,persona_6800,64,M,Zipaquira,0,2,1,2341
6801,persona_6801,43,F,Cota,0,1,2,3548
6802,persona_6802,67,F,Cota,3,8,0,1435
6803,persona_6803,57,M,Zipaquira,3,9,2,2191
6804,persona_6804,22,M,Zipaquira,2,1,1,2941
6805,persona_6805,60,M,Cota,0,9,1,1534
6806,persona_6806,67,M,Bogotá,2,5,1,1415
6807,persona_6807,32,M,Cota,1,6,0,3474
6808,persona_6808,66,M,Chía,1,5,0,1564
6809,persona_6809,54,M,Cota,3,1,1,2070
6810,persona_6810,29,F,Chía,2,0,0,4909
6811,persona_6811,50,F,Cota,3,1,2,3363
6812,persona_6812,32,F,Bogotá,3,1,2,4100
6813,persona_6813,66,M,Chía,1,3,2,4235
6814,persona_6814,37,F,Cota,2,2,0,4258
6815,persona_6815,21,M,Chía,2,1,2,1168
6816,persona_6816,41,F,Chía,3,10,1,4842
6817,persona_6817,51,F,Cajica,3,1,0,4205
6818,persona_6818,52,F,Chía,1,7,2,3576
6819,persona_6819,67,F,Cajica,1,10,0,3879
6820,persona_6820,67,F,Cajica,1,8,0,4095
6821,persona_6821,22,M,Bogotá,0,5,0,1358
6822,persona_6822,49,M,Cota,0,5,1,1707
6823,persona_6823,30,F,Chía,1,0,0,1092
6824,persona_6824,52,M,Cajica,2,10,2,3837
6825,persona_6825,57,M,Chía,2,8,1,3894
6826,persona_6826,29,M,Chía,1,10,1,2966
6827,persona_6827,37,M,Chía,0,0,1,2328
6828,persona_6828,46,F,Zipaquira,0,2,1,4515
6829,persona_6829,26,F,Chía,1,7,2,2810
6830,persona_6830,38,F,Zipaquira,2,10,0,4541
6831,persona_6831,23,M,Cajica,3,8,1,4804
6832,persona_6832,67,M,Cota,2,8,0,3747
6833,persona_6833,52,M,Zipaquira,0,0,2,1755
6834,persona_6834,34,F,Zipaquira,1,2,2,3177
6835,persona_6835,29,F,Zipaquira,1,8,0,3900
6836,persona_6836,35,M,Chía,0,2,2,2154
6837,persona_6837,66,F,Cota,2,9,1,2613
6838,persona_6838,30,M,Bogotá,1,0,0,1541
6839,persona_6839,48,M,Bogotá,0,0,2,1151
6840,persona_6840,65,M,Zipaquira,0,4,1,4392
6841,persona_6841,22,M,Cajica,3,0,0,3917
6842,persona_6842,64,F,Chía,2,1,0,4605
6843,persona_6843,39,F,Cota,3,5,2,3100
6844,persona_6844,55,M,Chía,3,10,0,2352
6845,persona_6845,61,M,Zipaquira,1,10,1,1321
6846,persona_6846,52,F,Cota,1,6,1,2319
6847,persona_6847,61,M,Cota,1,0,2,4960
6848,persona_6848,58,M,Cajica,2,4,1,2454
6849,persona_6849,60,F,Chía,2,7,0,1469
6850,persona_6850,41,M,Cajica,2,8,2,1762
6851,persona_6851,64,F,Zipaquira,3,4,0,3706
6852,persona_6852,65,M,Chía,1,3,1,2252
6853,persona_6853,36,F,Chía,3,6,2,4527
6854,persona_6854,59,M,Chía,1,7,2,3092
6855,persona_6855,34,M,Bogotá,0,1,0,3680
6856,persona_6856,33,F,Cota,0,0,2,4184
6857,persona_6857,57,F,Chía,3,4,2,3344
6858,persona_6858,27,F,Cota,3,0,1,3626
6859,persona_6859,23,F,Cajica,1,10,0,2920
6860,persona_6860,69,M,Cajica,2,7,2,3727
6861,persona_6861,24,F,Cajica,1,7,0,4217
6862,persona_6862,52,M,Bogotá,2,9,0,3067
6863,persona_6863,55,M,Bogotá,3,8,0,4253
6864,persona_6864,20,M,Bogotá,0,9,0,1603
6865,persona_6865,31,F,Chía,3,7,2,2068
6866,persona_6866,28,M,Zipaquira,3,5,2,2100
6867,persona_6867,68,M,Bogotá,2,8,0,4006
6868,persona_6868,34,M,Chía,1,0,1,3374
6869,persona_6869,28,M,Bogotá,3,10,1,4220
6870,persona_6870,59,M,Bogotá,1,5,1,3466
6871,persona_6871,51,F,Zipaquira,1,6,1,2764
6872,persona_6872,69,F,Cota,3,6,2,1269
6873,persona_6873,22,M,Chía,2,10,1,4582
6874,persona_6874,45,F,Zipaquira,1,6,1,3847
6875,persona_6875,20,M,Bogotá,1,5,2,4752
6876,persona_6876,49,F,Cajica,2,1,0,1348
6877,persona_6877,62,M,Bogotá,1,0,2,1916
6878,persona_6878,47,F,Cajica,0,5,1,1759
6879,persona_6879,60,F,Chía,1,0,2,1775
6880,persona_6880,66,F,Zipaquira,1,7,0,1020
6881,persona_6881,52,F,Bogotá,0,1,0,4293
6882,persona_6882,48,M,Zipaquira,2,8,1,2208
6883,persona_6883,58,F,Chía,1,9,1,4736
6884,persona_6884,57,M,Chía,1,6,1,2391
6885,persona_6885,21,F,Chía,3,7,1,4507
6886,persona_6886,55,F,Chía,0,8,1,2797
6887,persona_6887,46,F,Cota,2,6,2,2420
6888,persona_6888,35,M,Cota,3,3,2,4284
6889,persona_6889,62,F,Bogotá,0,5,1,2870
6890,persona_6890,44,M,Zipaquira,3,3,2,4873
6891,persona_6891,58,M,Cota,2,4,1,2771
6892,persona_6892,67,F,Cajica,2,5,2,1085
6893,persona_6893,67,F,Zipaquira,1,6,2,3006
6894,persona_6894,69,F,Zipaquira,3,5,2,959
6895,persona_6895,69,F,Cota,2,4,0,3642
6896,persona_6896,53,F,Chía,0,2,1,4545
6897,persona_6897,30,M,Zipaquira,0,5,1,3327
6898,persona_6898,20,F,Cota,1,6,1,4931
6899,persona_6899,41,F,Cajica,0,8,2,4905
6900,persona_6900,46,M,Cajica,3,6,1,2937
6901,persona_6901,31,F,Bogotá,1,6,1,1491
